# Amorphous forsterite Mg2Sio4, Jager et al. (2003)
# http://www.astro.uni-jena.de/Laboratory/OCDB/amsilicates.html

# Wavelength [micron] - Real part - Imaginary part

7653.93946	1.61076	1.6E-4
7664.48208	1.61078	1.6E-4
7675.02469	1.61078	1.6E-4
7685.56731	1.6108	1.6E-4
7696.10992	1.61081	1.6E-4
7706.65254	1.61083	1.6E-4
7717.19516	1.61084	1.6E-4
7727.73777	1.61085	1.6E-4
7738.28039	1.61086	1.6E-4
7748.82301	1.61088	1.6E-4
7759.36562	1.61089	1.6E-4
7769.90824	1.6109	1.6E-4
7780.45086	1.61091	1.6E-4
7790.99347	1.61093	1.6E-4
7801.53609	1.61094	1.6E-4
7812.0787	1.61096	1.6E-4
7822.62132	1.61097	1.6E-4
7833.16394	1.61098	1.53669E-4
7843.70655	1.61099	1.5E-4
7854.24917	1.611	1.5E-4
7864.79179	1.61101	1.5E-4
7875.3344	1.61102	1.5E-4
7885.87702	1.61104	1.5E-4
7896.41964	1.61105	1.5E-4
7906.96225	1.61107	1.5E-4
7917.50487	1.61108	1.5E-4
7928.04748	1.61109	1.5E-4
7938.5901	1.6111	1.5E-4
7949.13272	1.61111	1.5E-4
7959.67533	1.61112	1.5E-4
7970.21795	1.61114	1.5E-4
7980.76057	1.61115	1.5E-4
7991.30318	1.61116	1.5E-4
8001.8458	1.61117	1.5E-4
8012.38841	1.61119	1.5E-4
8022.93103	1.61119	1.5E-4
8033.47365	1.61121	1.5E-4
8044.01626	1.61122	1.5E-4
8054.55888	1.61123	1.5E-4
8065.1015	1.61124	1.5E-4
8075.64411	1.61126	1.5E-4
8086.18673	1.61127	1.5E-4
8096.72935	1.61128	1.5E-4
8107.27196	1.61128	1.5E-4
8117.81458	1.6113	1.5E-4
8128.35719	1.61131	1.5E-4
8138.89981	1.61132	1.5E-4
8149.44243	1.61133	1.5E-4
8159.98504	1.61135	1.5E-4
8170.52766	1.61136	1.42589E-4
8181.07028	1.61137	1.4E-4
8191.61289	1.61137	1.4E-4
8202.15551	1.61139	1.4E-4
8212.69813	1.6114	1.4E-4
8223.24074	1.61141	1.4E-4
8233.78336	1.61142	1.4E-4
8244.32597	1.61144	1.4E-4
8254.86859	1.61145	1.4E-4
8265.41121	1.61146	1.4E-4
8275.95382	1.61147	1.4E-4
8286.49644	1.61148	1.4E-4
8297.03906	1.61149	1.4E-4
